name,pick_6,pick_41,pick_76,pick_105
Travis Bazzana,0.695992822287112,0.269705427322791,0.473052796794996,0.651980760130722
Chase Burns,0.659514888248864,0.269705427322791,0.473052796794996,0.651980760130722
Charlie Condon,0.659514888248864,0.269705427322791,0.473052796794996,0.651980760130722
Nick Kurtz,0.663863114079247,0.228466014617656,0.143137495153914,0.0802579104988044
Hagen Smith,0.695992822287112,0.269705427322791,0.473052796794996,0.651980760130722
Jac Caglianone,0.659514888248864,0.269705427322791,0.473052796794996,0.651980760130722
JJ Wetherholt,0.695992822287112,0.269705427322791,0.473052796794996,0.651980760130722
Christian Moore,0.627385180040999,0.228466014617656,0.143137495153914,0.0802579104988044
Konnor Griffin,0.686585848888033,0.308286389817258,0.367295814821489,0.425320004161798
Seaver King,0.663863114079247,0.249085720970223,0.308095145974455,0.366119335314763
Bryce Rainer,0.686585848888033,0.308286389817258,0.367295814821489,0.425320004161798
Braden Montgomery,0.627385180040999,0.249085720970223,0.308095145974455,0.366119335314763
Cam Smith,0.627385180040999,0.249085720970223,0.308095145974455,0.366119335314763
Jurrangelo Cijntje,0.581078846738933,0.215547303124945,0.12914315956831,0.0713511267860509
Braylon Payne,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Carson Benge,0.663863114079247,0.228466014617656,0.143137495153914,0.0802579104988044
Trey Yesavage,0.663863114079247,0.228466014617656,0.143137495153914,0.0802579104988044
Kaelen Culpepper,0.581078846738933,0.215547303124945,0.12914315956831,0.0713511267860509
Vance Honeycutt,0.544600912700685,0.215547303124945,0.12914315956831,0.0713511267860509
Kellon Lindsey,0.686585848888033,0.28766668346469,0.202338164000948,0.139458579345839
Kash Mayfield,0.686585848888033,0.28766668346469,0.202338164000948,0.139458579345839
Ben Hess,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Dante Nori,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Walker Janek,0.627385180040999,0.228466014617656,0.143137495153914,0.0802579104988044
Slade Caldwell,0.640279515585968,0.274747971971979,0.188343828415344,0.130551795633085
Malcolm Moore,0.627385180040999,0.228466014617656,0.143137495153914,0.0802579104988044
Ryan Waldschmidt,0.663863114079247,0.228466014617656,0.143137495153914,0.0802579104988044
Griff O'Ferrall,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Blake Burke,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
JD Dix,0.557495248245654,0.261985110524459,0.175596293191263,0.123795742543958
Braylon Doughty,0.723063782926281,0.28766668346469,0.202338164000948,0.139458579345839
Levi Sterling,0.557495248245654,0.261985110524459,0.175596293191263,0.123795742543958
Brody Brecht,0.627385180040999,0.249085720970223,0.308095145974455,0.366119335314763
Caleb Lomavita,0.544600912700685,0.215547303124945,0.12914315956831,0.0713511267860509
Tommy White,0.581078846738933,0.215547303124945,0.12914315956831,0.0713511267860509
David Shields,0.557495248245654,0.261985110524459,0.175596293191263,0.123795742543958
Jared Thomas,0.461816645360372,0.202784441677425,0.116395624344229,0.0645950736969232
Caleb Bonemer,0.474710980905341,0.249222249076938,0.162848757967182,0.11703968945483
Luke Dickerson,0.474710980905341,0.249222249076938,0.162848757967182,0.11703968945483
Chris Cortez,0.581078846738933,0.215547303124945,0.12914315956831,0.0713511267860509
Jonathan Santucci,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Wyatt Sanford,0.686585848888033,0.28766668346469,0.202338164000948,0.139458579345839
Jacob Cozart,0.581078846738933,0.215547303124945,0.12914315956831,0.0713511267860509
Owen Hall,0.686585848888033,0.28766668346469,0.202338164000948,0.139458579345839
Payton Tolle,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Tyson Lewis,0.686585848888033,0.28766668346469,0.202338164000948,0.139458579345839
Boston Bateman,0.557495248245654,0.261985110524459,0.175596293191263,0.123795742543958
Bryce Cunningham,0.544600912700685,0.215547303124945,0.12914315956831,0.0713511267860509
Cole Mathis,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Ryan Sloan,0.723063782926281,0.28766668346469,0.202338164000948,0.139458579345839
Carter Johnson,0.723063782926281,0.28766668346469,0.202338164000948,0.139458579345839
Bryce Meccage,0.521017314207406,0.261985110524459,0.175596293191263,0.123795742543958
Khal Stephen,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Billy Amick,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Ethan Anderson,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Carter Holton,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Griffin Burkholder,0.521017314207406,0.261985110524459,0.175596293191263,0.123795742543958
Ivan Luciano,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Dylan Dreiling,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Blake Larson,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Dasan Hill,0.686585848888033,0.28766668346469,0.202338164000948,0.139458579345839
Aiden May,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Luke Holman,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Ethan Schiefelbein,0.557495248245654,0.261985110524459,0.175596293191263,0.123795742543958
Gage Jump,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Ryan Johnson,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Josh Kuroda-Grauer,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Drew Beam,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Cole Messina,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Nick McLain,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Kevin Bazzell,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Brian Holiday,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Nate Dohm,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Josh Hartle,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Joey Oakie,0.60380158154772,0.274747971971979,0.188343828415344,0.130551795633085
Josh Randall,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Brandon Neely,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Mike Sirota,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Cobb Hightower,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Thatcher Hurd,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Ronny Cruz,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Hunter Cranton,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Gage Miller,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Jaron DeBerry,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Nathan Flewelling,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Johnny King,0.474710980905341,0.249222249076938,0.162848757967182,0.11703968945483
Khadim Diaw,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Austin Overn,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Chase Harlan,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Luke Sinnard,0.461816645360372,0.202784441677425,0.116395624344229,0.0645950736969232
John Spikerman,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Ryan Forcucci,0.461816645360372,0.202784441677425,0.116395624344229,0.0645950736969232
Daniel Eagen,0.461816645360372,0.202784441677425,0.116395624344229,0.0645950736969232
Casey Cook,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Rodney Green,0.296248110679745,0.177258718782384,0.0909005538960665,0.0523924446691953
Blake Wright,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Casey Saucke,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Jackson Kent,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Ryan Campos,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Austin Gordon,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Eddie Rynders,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Rafe Schlesinger,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Michael Massey,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Zach Ehrhard,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Dakota Jordan,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Peyton Stovall,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Tyson Neighbors,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Gage Ziehl,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Ty Southisene,0.355448779526779,0.236459387629418,0.150101222743101,0.111593113516229
Josh Caron,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Fenwick Trimble,0.332726044717993,0.177258718782384,0.0909005538960665,0.0523924446691953
Marco Dinges,0.296248110679745,0.177258718782384,0.0909005538960665,0.0523924446691953
Nate Knowles,0.296248110679745,0.177258718782384,0.0909005538960665,0.0523924446691953
Sean Keys,0.49829457939862,0.202784441677425,0.116395624344229,0.0645950736969232
Jaime Ferrer,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Chase Allsup,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Jakob Wright,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Herick Hernandez,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Carson DeMartini,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Parker Smith,0.296248110679745,0.177258718782384,0.0909005538960665,0.0523924446691953
Tytus Cissell,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
David Hagaman,0.544600912700685,0.215547303124945,0.12914315956831,0.0713511267860509
Kavares Tears,0.461816645360372,0.202784441677425,0.116395624344229,0.0645950736969232
Clark Candiotti,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Nick Mitchell,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Sam Stuhr,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
A.J. Causey,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Sam Antonacci,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Braden Davis,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Dylan Jordan,0.189880244846153,0.210933664734377,0.124606152294938,0.100699961639027
Trey Snyder,0.355448779526779,0.236459387629418,0.150101222743101,0.111593113516229
Will Taylor,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Aidan Major,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Jack Penney,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Brandon Clarke,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Jakob Christian,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Tristan Smith,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Kale Fountain,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
Greysen Carter,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Ariel Armas,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Charlie Beilenson,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Grant Shepardson,0.438233046867093,0.249222249076938,0.162848757967182,0.11703968945483
John Holobetz,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Jacob Kmatz,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Jackson Wentworth,0.296248110679745,0.177258718782384,0.0909005538960665,0.0523924446691953
Caden Kendle,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Ryan Stafford,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Carter Mathison,0.296248110679745,0.177258718782384,0.0909005538960665,0.0523924446691953
Cole Hertzler,0.379032378020059,0.190021580229904,0.103648089120148,0.0578390206077963
Connor Foley,0.130679575999119,0.151732995887343,0.065405483447904,0.0414992927919927
Devin Fitz-Gerald,0.189880244846153,0.210933664734377,0.124606152294938,0.100699961639027
Mason Marriott,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Dennis Colleran,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Brock Moore,0.415510312058307,0.190021580229904,0.103648089120148,0.0578390206077963
Luke Hayden,0.461816645360372,0.202784441677425,0.116395624344229,0.0645950736969232
Chase Mobley,0.521017314207406,0.261985110524459,0.175596293191263,0.123795742543958
