name,pick_17,pick_34,pick_57,pick_67,pick_93,pick_123
Travis Bazzana,0.457023151105256,0.254951974553039,0.362664224795799,0.420763473216429,0.571821519110067,0.819200264783257
Chase Burns,0.433920459547699,0.252520112283822,0.362664224795799,0.420763473216429,0.571821519110067,0.819200264783257
Charlie Condon,0.433920459547699,0.252520112283822,0.362664224795799,0.420763473216429,0.571821519110067,0.819200264783257
Nick Kurtz,0.436674335906941,0.252809994005848,0.189458691434231,0.165079114444591,0.101692214271525,0.0833018036065397
Hagen Smith,0.457023151105256,0.254951974553039,0.362664224795799,0.420763473216429,0.571821519110067,0.819200264783257
Jac Caglianone,0.433920459547699,0.252520112283822,0.362664224795799,0.420763473216429,0.571821519110067,0.819200264783257
JJ Wetherholt,0.457023151105256,0.254951974553039,0.362664224795799,0.420763473216429,0.571821519110067,0.819200264783257
Christian Moore,0.413571644349384,0.250378131736631,0.189458691434231,0.165079114444591,0.101692214271525,0.0833018036065397
Konnor Griffin,0.472772313196418,0.309578800583666,0.335262126962049,0.352121962677544,0.39595753553783,0.510451703041933
Seaver King,0.436674335906941,0.252809994005848,0.276061458115015,0.29292129383051,0.336756866690796,0.451251034194899
Bryce Rainer,0.472772313196418,0.309578800583666,0.335262126962049,0.352121962677544,0.39595753553783,0.510451703041933
Braden Montgomery,0.413571644349384,0.250378131736631,0.276061458115015,0.29292129383051,0.336756866690796,0.451251034194899
Cam Smith,0.413571644349384,0.250378131736631,0.276061458115015,0.29292129383051,0.336756866690796,0.451251034194899
Jurrangelo Cijntje,0.382328293829538,0.242413936425671,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
Braylon Payne,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Carson Benge,0.436674335906941,0.252809994005848,0.189458691434231,0.165079114444591,0.101692214271525,0.0833018036065397
Trey Yesavage,0.436674335906941,0.252809994005848,0.189458691434231,0.165079114444591,0.101692214271525,0.0833018036065397
Kaelen Culpepper,0.382328293829538,0.242413936425671,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
Vance Honeycutt,0.359225602271981,0.239982074156454,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
Kellon Lindsey,0.472772313196418,0.309578800583666,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Kash Mayfield,0.472772313196418,0.309578800583666,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Ben Hess,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Dante Nori,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Walker Janek,0.413571644349384,0.250378131736631,0.189458691434231,0.165079114444591,0.101692214271525,0.0833018036065397
Slade Caldwell,0.441528962676572,0.301614605272705,0.230473867749311,0.208300162836697,0.1506485300639,0.129709395576312
Malcolm Moore,0.413571644349384,0.250378131736631,0.189458691434231,0.165079114444591,0.101692214271525,0.0833018036065397
Ryan Waldschmidt,0.436674335906941,0.252809994005848,0.189458691434231,0.165079114444591,0.101692214271525,0.0833018036065397
Griff O'Ferrall,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Blake Burke,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
JD Dix,0.387182920599169,0.291218547692528,0.212942945407157,0.19328681266195,0.14218086752441,0.11962810948536
Braylon Doughty,0.495875004753975,0.312010662852882,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Levi Sterling,0.387182920599169,0.291218547692528,0.212942945407157,0.19328681266195,0.14218086752441,0.11962810948536
Brody Brecht,0.413571644349384,0.250378131736631,0.276061458115015,0.29292129383051,0.336756866690796,0.451251034194899
Caleb Lomavita,0.359225602271981,0.239982074156454,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
Tommy White,0.382328293829538,0.242413936425671,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
David Shields,0.387182920599169,0.291218547692528,0.212942945407157,0.19328681266195,0.14218086752441,0.11962810948536
Jared Thomas,0.304879560194578,0.229586016576277,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Caleb Bonemer,0.332836878521767,0.280822490112351,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Luke Dickerson,0.332836878521767,0.280822490112351,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Chris Cortez,0.382328293829538,0.242413936425671,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
Jonathan Santucci,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Wyatt Sanford,0.472772313196418,0.309578800583666,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Jacob Cozart,0.382328293829538,0.242413936425671,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
Owen Hall,0.472772313196418,0.309578800583666,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Payton Tolle,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Tyson Lewis,0.472772313196418,0.309578800583666,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Boston Bateman,0.387182920599169,0.291218547692528,0.212942945407157,0.19328681266195,0.14218086752441,0.11962810948536
Bryce Cunningham,0.359225602271981,0.239982074156454,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
Cole Mathis,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Ryan Sloan,0.495875004753975,0.312010662852882,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Carter Johnson,0.495875004753975,0.312010662852882,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Bryce Meccage,0.364080229041612,0.288786685423311,0.212942945407157,0.19328681266195,0.14218086752441,0.11962810948536
Khal Stephen,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Billy Amick,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Ethan Anderson,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Carter Holton,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Griffin Burkholder,0.364080229041612,0.288786685423311,0.212942945407157,0.19328681266195,0.14218086752441,0.11962810948536
Ivan Luciano,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Dylan Dreiling,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Blake Larson,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Dasan Hill,0.472772313196418,0.309578800583666,0.248659360281265,0.224279783291625,0.16089288311856,0.142502472453574
Aiden May,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Luke Holman,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Ethan Schiefelbein,0.387182920599169,0.291218547692528,0.212942945407157,0.19328681266195,0.14218086752441,0.11962810948536
Gage Jump,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Ryan Johnson,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Josh Kuroda-Grauer,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Drew Beam,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Cole Messina,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Nick McLain,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Kevin Bazzell,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Brian Holiday,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Nate Dohm,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Josh Hartle,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Joey Oakie,0.418426271119015,0.299182743003488,0.230473867749311,0.208300162836697,0.1506485300639,0.129709395576312
Josh Randall,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Brandon Neely,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Mike Sirota,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Cobb Hightower,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Thatcher Hurd,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Ronny Cruz,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Hunter Cranton,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Gage Miller,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Jaron DeBerry,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Nathan Flewelling,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Johnny King,0.332836878521767,0.280822490112351,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Khadim Diaw,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Austin Overn,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Chase Harlan,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Luke Sinnard,0.304879560194578,0.229586016576277,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
John Spikerman,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Ryan Forcucci,0.304879560194578,0.229586016576277,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Daniel Eagen,0.304879560194578,0.229586016576277,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Casey Cook,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Rodney Green,0.196187476039773,0.208793901415923,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Blake Wright,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Casey Saucke,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Jackson Kent,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Ryan Campos,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Austin Gordon,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Eddie Rynders,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Rafe Schlesinger,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Michael Massey,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Zach Ehrhard,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Dakota Jordan,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Peyton Stovall,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Tyson Neighbors,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Gage Ziehl,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Ty Southisene,0.255388144886807,0.267994570262957,0.177881100722848,0.163260112312455,0.125245542445432,0.108631877357141
Josh Caron,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Fenwick Trimble,0.21929016759733,0.211225763685139,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Marco Dinges,0.196187476039773,0.208793901415923,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Nate Knowles,0.196187476039773,0.208793901415923,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Sean Keys,0.327982251752135,0.232017878845494,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Jaime Ferrer,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Chase Allsup,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Jakob Wright,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Herick Hernandez,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Carson DeMartini,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Parker Smith,0.196187476039773,0.208793901415923,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Tytus Cissell,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
David Hagaman,0.359225602271981,0.239982074156454,0.171273198902277,0.149099493989663,0.0914478612168661,0.0705087267292774
Kavares Tears,0.304879560194578,0.229586016576277,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Clark Candiotti,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Nick Mitchell,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Sam Stuhr,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
A.J. Causey,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Sam Antonacci,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Braden Davis,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Dylan Jordan,0.146696060732001,0.247202455102602,0.14281925603854,0.13323341196296,0.108310217366453,0.106801985282604
Trey Snyder,0.255388144886807,0.267994570262957,0.177881100722848,0.163260112312455,0.125245542445432,0.108631877357141
Will Taylor,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Aidan Major,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Jack Penney,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Brandon Clarke,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Jakob Christian,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Tristan Smith,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Kale Fountain,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
Greysen Carter,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Ariel Armas,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Charlie Beilenson,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Grant Shepardson,0.309734186964209,0.278390627843134,0.195412023065003,0.178273462487203,0.133713204984921,0.10954682339441
John Holobetz,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Jacob Kmatz,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Jackson Wentworth,0.196187476039773,0.208793901415923,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Caden Kendle,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Ryan Stafford,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Carter Mathison,0.196187476039773,0.208793901415923,0.118680431875814,0.104059443465421,0.0660448735983977,0.0494312085101068
Cole Hertzler,0.250533518117175,0.2191899589961,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Connor Foley,0.0874953918849672,0.188001786255568,0.0836185871915052,0.0740327431159261,0.0491095485194187,0.0476013164355699
Devin Fitz-Gerald,0.146696060732001,0.247202455102602,0.14281925603854,0.13323341196296,0.108310217366453,0.106801985282604
Mason Marriott,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Dennis Colleran,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Brock Moore,0.273636209674732,0.221621821265316,0.136211354217969,0.119072793640169,0.0745125361378868,0.0503461545473757
Luke Hayden,0.304879560194578,0.229586016576277,0.153742276560123,0.134086143814916,0.0829801986773765,0.0604274406383265
Chase Mobley,0.364080229041612,0.288786685423311,0.212942945407157,0.19328681266195,0.14218086752441,0.11962810948536
