name,pick_27,pick_63,pick_100,pick_130
Travis Bazzana,0.30498857459501,0.397523773848177,0.612490993004508,0.884230072148132
Chase Burns,0.294045194383535,0.397523773848177,0.612490993004508,0.884230072148132
Charlie Condon,0.294045194383535,0.397523773848177,0.612490993004508,0.884230072148132
Nick Kurtz,0.29534966213265,0.174830945240447,0.0846265103787767,0.084485539815104
Hagen Smith,0.30498857459501,0.397523773848177,0.612490993004508,0.884230072148132
Jac Caglianone,0.294045194383535,0.397523773848177,0.612490993004508,0.884230072148132
JJ Wetherholt,0.30498857459501,0.397523773848177,0.612490993004508,0.884230072148132
Christian Moore,0.284406281921175,0.174830945240447,0.0846265103787767,0.084485539815104
Konnor Griffin,0.34360695076821,0.345378028391346,0.407759420538677,0.543558474828652
Seaver King,0.29534966213265,0.286177359544312,0.348558751691642,0.484357805981618
Bryce Rainer,0.34360695076821,0.345378028391346,0.407759420538677,0.543558474828652
Braden Montgomery,0.284406281921175,0.286177359544312,0.348558751691642,0.484357805981618
Cam Smith,0.284406281921175,0.286177359544312,0.348558751691642,0.484357805981618
Jurrangelo Cijntje,0.266856552112439,0.157968975954709,0.0759262677780362,0.0701811267071993
Braylon Payne,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Carson Benge,0.29534966213265,0.174830945240447,0.0846265103787767,0.084485539815104
Trey Yesavage,0.29534966213265,0.174830945240447,0.0846265103787767,0.084485539815104
Kaelen Culpepper,0.266856552112439,0.157968975954709,0.0759262677780362,0.0701811267071993
Vance Honeycutt,0.255913171900964,0.157968975954709,0.0759262677780362,0.0701811267071993
Kellon Lindsey,0.34360695076821,0.234031614087481,0.143827179225811,0.143686208662138
Kash Mayfield,0.34360695076821,0.234031614087481,0.143827179225811,0.143686208662138
Ben Hess,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Dante Nori,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Walker Janek,0.284406281921175,0.174830945240447,0.0846265103787767,0.084485539815104
Slade Caldwell,0.326057220959473,0.217169644801743,0.135126936625071,0.129381795554234
Malcolm Moore,0.284406281921175,0.174830945240447,0.0846265103787767,0.084485539815104
Ryan Waldschmidt,0.29534966213265,0.174830945240447,0.0846265103787767,0.084485539815104
Griff O'Ferrall,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Blake Burke,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
JD Dix,0.297564110939262,0.201149265760033,0.128421574602765,0.118007363295906
Braylon Doughty,0.354550330979684,0.234031614087481,0.143827179225811,0.143686208662138
Levi Sterling,0.297564110939262,0.201149265760033,0.128421574602765,0.118007363295906
Brody Brecht,0.284406281921175,0.286177359544312,0.348558751691642,0.484357805981618
Caleb Lomavita,0.255913171900964,0.157968975954709,0.0759262677780362,0.0701811267071993
Tommy White,0.266856552112439,0.157968975954709,0.0759262677780362,0.0701811267071993
David Shields,0.297564110939262,0.201149265760033,0.128421574602765,0.118007363295906
Jared Thomas,0.227420061880753,0.141948596912998,0.0692209057557313,0.0588066944488722
Caleb Bonemer,0.26907100091905,0.185128886718322,0.121716212580461,0.106632931037579
Luke Dickerson,0.26907100091905,0.185128886718322,0.121716212580461,0.106632931037579
Chris Cortez,0.266856552112439,0.157968975954709,0.0759262677780362,0.0701811267071993
Jonathan Santucci,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Wyatt Sanford,0.34360695076821,0.234031614087481,0.143827179225811,0.143686208662138
Jacob Cozart,0.266856552112439,0.157968975954709,0.0759262677780362,0.0701811267071993
Owen Hall,0.34360695076821,0.234031614087481,0.143827179225811,0.143686208662138
Payton Tolle,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Tyson Lewis,0.34360695076821,0.234031614087481,0.143827179225811,0.143686208662138
Boston Bateman,0.297564110939262,0.201149265760033,0.128421574602765,0.118007363295906
Bryce Cunningham,0.255913171900964,0.157968975954709,0.0759262677780362,0.0701811267071993
Cole Mathis,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Ryan Sloan,0.354550330979684,0.234031614087481,0.143827179225811,0.143686208662138
Carter Johnson,0.354550330979684,0.234031614087481,0.143827179225811,0.143686208662138
Bryce Meccage,0.286620730727787,0.201149265760033,0.128421574602765,0.118007363295906
Khal Stephen,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Billy Amick,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Ethan Anderson,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Carter Holton,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Griffin Burkholder,0.286620730727787,0.201149265760033,0.128421574602765,0.118007363295906
Ivan Luciano,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Dylan Dreiling,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Blake Larson,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Dasan Hill,0.34360695076821,0.234031614087481,0.143827179225811,0.143686208662138
Aiden May,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Luke Holman,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Ethan Schiefelbein,0.297564110939262,0.201149265760033,0.128421574602765,0.118007363295906
Gage Jump,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Ryan Johnson,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Josh Kuroda-Grauer,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Drew Beam,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Cole Messina,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Nick McLain,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Kevin Bazzell,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Brian Holiday,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Nate Dohm,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Josh Hartle,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Joey Oakie,0.315113840747998,0.217169644801743,0.135126936625071,0.129381795554234
Josh Randall,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Brandon Neely,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Mike Sirota,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Cobb Hightower,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Thatcher Hurd,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Ronny Cruz,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Hunter Cranton,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Gage Miller,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Jaron DeBerry,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Nathan Flewelling,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Johnny King,0.26907100091905,0.185128886718322,0.121716212580461,0.106632931037579
Khadim Diaw,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Austin Overn,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Chase Harlan,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Luke Sinnard,0.227420061880753,0.141948596912998,0.0692209057557313,0.0588066944488722
John Spikerman,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Ryan Forcucci,0.227420061880753,0.141948596912998,0.0692209057557313,0.0588066944488722
Daniel Eagen,0.227420061880753,0.141948596912998,0.0692209057557313,0.0588066944488722
Casey Cook,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Rodney Green,0.170433841840331,0.109907838829578,0.0558101817111225,0.0482796166704614
Blake Wright,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Casey Saucke,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Jackson Kent,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Ryan Campos,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Austin Gordon,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Eddie Rynders,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Rafe Schlesinger,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Michael Massey,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Zach Ehrhard,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Dakota Jordan,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Peyton Stovall,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Tyson Neighbors,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Gage Ziehl,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Ty Southisene,0.229634510687365,0.169108507676612,0.115010850558156,0.107480285517496
Josh Caron,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Fenwick Trimble,0.181377222051805,0.109907838829578,0.0558101817111225,0.0482796166704614
Marco Dinges,0.170433841840331,0.109907838829578,0.0558101817111225,0.0482796166704614
Nate Knowles,0.170433841840331,0.109907838829578,0.0558101817111225,0.0482796166704614
Sean Keys,0.238363442092227,0.141948596912998,0.0692209057557313,0.0588066944488722
Jaime Ferrer,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Chase Allsup,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Jakob Wright,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Herick Hernandez,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Carson DeMartini,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Parker Smith,0.170433841840331,0.109907838829578,0.0558101817111225,0.0482796166704614
Tytus Cissell,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
David Hagaman,0.255913171900964,0.157968975954709,0.0759262677780362,0.0701811267071993
Kavares Tears,0.227420061880753,0.141948596912998,0.0692209057557313,0.0588066944488722
Clark Candiotti,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Nick Mitchell,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Sam Stuhr,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
A.J. Causey,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Sam Antonacci,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Braden Davis,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Dylan Jordan,0.172648290646942,0.137067749593192,0.101600126513547,0.109174994477328
Trey Snyder,0.229634510687365,0.169108507676612,0.115010850558156,0.107480285517496
Will Taylor,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Aidan Major,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Jack Penney,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Brandon Clarke,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Jakob Christian,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Tristan Smith,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Kale Fountain,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
Greysen Carter,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Ariel Armas,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Charlie Beilenson,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Grant Shepardson,0.258127620707576,0.185128886718322,0.121716212580461,0.106632931037579
John Holobetz,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Jacob Kmatz,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Jackson Wentworth,0.170433841840331,0.109907838829578,0.0558101817111225,0.0482796166704614
Caden Kendle,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Ryan Stafford,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Carter Mathison,0.170433841840331,0.109907838829578,0.0558101817111225,0.0482796166704614
Cole Hertzler,0.198926951860542,0.125928217871288,0.0625155437334272,0.0474322621905455
Connor Foley,0.113447621799909,0.0778670807461578,0.0423994576665132,0.049974325630294
Devin Fitz-Gerald,0.172648290646942,0.137067749593192,0.101600126513547,0.109174994477328
Mason Marriott,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Dennis Colleran,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Brock Moore,0.209870332072016,0.125928217871288,0.0625155437334272,0.0474322621905455
Luke Hayden,0.227420061880753,0.141948596912998,0.0692209057557313,0.0588066944488722
Chase Mobley,0.286620730727787,0.201149265760033,0.128421574602765,0.118007363295906
